trace_id,neurite,point_index,x,y,normal_x,normal_y,new_x,new_y,width,intensity,fit_mssg
0,axon,67,938.1047939437186,1875.2544842892662,0.8225361177175621,0.5687128757555265,937.6646449398063,1874.9501591655617,6.086708665582192,60124,Passed
0,axon,68,939.9864080619857,1872.9254535086231,0.7811336537310752,0.6243638482557592,939.4260212042699,1872.4775336253558,6.159097210320515,60050,Passed
0,axon,69,942.1518681539573,1870.8481318460442,0.7418622626812217,0.6705522971472829,941.4400908712284,1870.2047726727847,6.095928656167927,59968,Passed
0,axon,70,944.274260087486,1868.7257399125156,0.7124453078909726,0.7017276417985382,943.3766384831022,1867.8416216725677,6.142656497709516,59883,Passed
0,axon,71,946.3966520210147,1866.6033479789867,0.7055319694935405,0.7086780933700193,945.1995071230288,1865.400864745801,6.0825846737983955,59804,Passed
0,axon,72,948.5190439545435,1864.480956045458,0.7071067811865497,0.7071067811865455,947.0709033020324,1863.032815392947,5.991241051170428,59732,Passed
0,axon,73,950.6414358880721,1862.3585641119291,0.70710678118655,0.707106781186545,948.974699454548,1860.6918276784052,5.9747657511871894,59648,Passed
0,axon,74,952.763827821601,1860.2361721784005,0.7071067811865475,0.7071067811865476,950.8806841611071,1858.3530285179065,5.976197422822316,59581,Passed
0,axon,75,954.8862197551297,1858.1137802448718,0.7071067811865508,0.7071067811865444,952.8248367133733,1856.0523972031156,5.917075963766535,59494,Passed
0,axon,76,957.0086116886584,1855.991388311343,0.7071067811865488,0.7071067811865462,954.7969072931918,1853.7796839158761,5.907774377122548,59425,Passed
0,axon,77,959.1310036221871,1853.8689963778143,0.7071067811865497,0.7071067811865455,956.8248963448187,1851.562889100446,5.815111004076196,59358,Passed
0,axon,78,961.2533955557159,1851.7466044442854,0.7071067811865501,0.7071067811865449,958.8757688441059,1849.3689777326754,5.7951492671886085,59276,Passed
0,axon,79,963.3757874892447,1849.6242125107567,0.7071067811865477,0.7071067811865475,960.9284630414056,1847.1768880629177,5.8053685796283805,59207,Passed
